2026-03-03 11:50:45,260 | INFO | root | Headless run started. Log: C:\_GitHub_\PDS-Generator_from_excel\logs\pds_headless_20260303_115045.txt
2026-03-03 11:50:45,261 | INFO | root | Config: C:\Users\k.bober\AppData\Roaming\PDS Generator\config.json
2026-03-03 11:50:45,262 | INFO | root | Excel: G:/04_OFERTA/07 OFERTA EAN/PDS Generator/LISTA_DANYCH_PDS.xlsx
2026-03-03 11:50:45,835 | INFO | root | Indeks obrazów (headless, cache): 40042 plików
2026-03-03 11:50:45,835 | INFO | root | Counts: rows=9 tasks=None processed=None skipped=None
2026-03-03 11:50:45,836 | INFO | root | Generation started. Waiting for completion...
2026-03-03 11:50:45,935 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:46,353 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_08.jpg HTTP/1.1" 200 0
2026-03-03 11:50:46,355 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:46,783 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_15.jpg HTTP/1.1" 200 0
2026-03-03 11:50:46,785 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:47,198 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_03.jpg HTTP/1.1" 200 0
2026-03-03 11:50:47,575 | INFO | pds_generator.gui.pdf_export | Tracking mode=excel; tracked_columns=57; cache_rows=0; excel_rows=0; changed_rows=0/9
2026-03-03 11:50:47,583 | INFO | root | Counts: rows=9 tasks=9 processed=0 skipped=0
2026-03-03 11:50:47,584 | DEBUG | root | Progress indeterminate: False
2026-03-03 11:50:47,584 | INFO | root | Status: Sprawdzanie danych i generowanie PDF...
2026-03-03 11:50:47,584 | INFO | root | Status: Aktualizacja indeksu obrazów...
2026-03-03 11:50:47,584 | INFO | root | Status: Aktualizacja indeksu obrazów: użyto cache (40042 plików)
2026-03-03 11:50:47,585 | INFO | root | Status: Sprawdzanie danych i generowanie PDF...
2026-03-03 11:50:51,572 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:51,978 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_15.jpg HTTP/1.1" 200 0
2026-03-03 11:50:51,980 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:52,421 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_08.jpg HTTP/1.1" 200 0
2026-03-03 11:50:52,423 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-03-03 11:50:52,880 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_03.jpg HTTP/1.1" 200 0
2026-03-03 11:50:52,944 | INFO | root | Counts: rows=None tasks=7 processed=0 skipped=2
2026-03-03 11:51:05,409 | INFO | root | Counts: rows=None tasks=7 processed=1 skipped=None
2026-03-03 11:51:08,323 | INFO | root | Counts: rows=None tasks=7 processed=2 skipped=None
2026-03-03 11:51:08,323 | INFO | root | Counts: rows=None tasks=7 processed=3 skipped=None
2026-03-03 11:51:08,327 | INFO | root | Counts: rows=None tasks=7 processed=4 skipped=None
2026-03-03 11:51:10,370 | INFO | root | Counts: rows=None tasks=7 processed=5 skipped=None
2026-03-03 11:51:10,378 | INFO | root | Counts: rows=None tasks=7 processed=6 skipped=None
2026-03-03 11:51:11,245 | INFO | root | Counts: rows=None tasks=7 processed=7 skipped=None
2026-03-03 11:51:11,571 | INFO | root | Finished: Błąd
2026-03-03 11:51:11,572 | ERROR | root | ERROR: Błąd - Wykryto brakujące obrazy i pominięto część zadań PDF. Pominięte: 2. Sprawdź sekcję Błędy raportu i logi.
2026-03-03 11:51:11,572 | INFO | root | Generation completion callback reached. Mail enabled=True status=error
2026-03-03 11:51:11,574 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-03-03 11:51:12,171 | DEBUG | urllib3.connectionpool | https://login.microsoftonline.com:443 "POST /2f91b825-8750-460f-baf9-6529335a23a8/oauth2/v2.0/token HTTP/1.1" 200 2053
2026-03-03 11:51:12,176 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-03-03 11:51:12,743 | DEBUG | urllib3.connectionpool | https://graph.microsoft.com:443 "POST /v1.0/users/k.bober@vivaldimeble.pl/sendMail HTTP/1.1" 202 0
2026-03-03 11:51:12,745 | INFO | pds_generator.gui.mailer | Generation report email sent to k.bober@wipmeb.pl
2026-03-03 11:51:12,746 | INFO | root | Mail report sent.
2026-03-03 11:51:12,747 | ERROR | root | Finished with errors.
