2026-02-20 15:57:14,284 | INFO | root | Headless run started. Log: C:\_GitHub_\PDS-Generator_from_excel\logs\pds_headless_20260220_155714.txt
2026-02-20 15:57:14,284 | INFO | root | Config: C:\Users\k.bober\.pds_generator\config.json
2026-02-20 15:57:14,285 | INFO | root | Excel: C:/TEST/PDS_GENERATOR/LISTA_DANYCH_PDS.xlsx
2026-02-20 15:57:14,496 | INFO | root | Counts: rows=9 tasks=None processed=None skipped=None
2026-02-20 15:57:14,607 | INFO | pds_generator.gui.excel_tracking | Tracking cache changed columns (sample): PDS_DANE:PIC_COLOR_3_TEXT
2026-02-20 15:57:14,908 | INFO | pds_generator.gui.pdf_export | Tracking mode=excel; tracked_columns=57; cache_rows=1; excel_rows=1; changed_rows=1/9
2026-02-20 15:57:15,196 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-02-20 15:57:15,703 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_08.jpg HTTP/1.1" 200 0
2026-02-20 15:57:15,705 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-02-20 15:57:16,203 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_15.jpg HTTP/1.1" 200 0
2026-02-20 15:57:16,205 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): xml.wipmebgroup.pl:443
2026-02-20 15:57:16,646 | DEBUG | urllib3.connectionpool | https://xml.wipmebgroup.pl:443 "HEAD /img/5904804578428_03.jpg HTTP/1.1" 200 0
2026-02-20 15:57:16,648 | WARNING | pds_generator.gui.pdf_export | Detected data quality warnings: 3 (sample: Wiersz 4: PDS_DANE:VOLUME 4 ma wartość 0 (<= 0) i jest oznaczone na czerwono., Wiersz 4: PDS_DANE:VOLUME 5 ma wartość 0 (<= 0) i jest oznaczone na czerwono., Wiersz 4: PDS_DANE:VOLUME 6 ma wartość 0 (<= 0) i jest oznaczone na czerwono.)
2026-02-20 15:57:16,649 | WARNING | pds_generator.gui.pdf_export | Data warning: Wiersz 4: PDS_DANE:VOLUME 4 ma wartość 0 (<= 0) i jest oznaczone na czerwono.
2026-02-20 15:57:16,649 | WARNING | pds_generator.gui.pdf_export | Data warning: Wiersz 4: PDS_DANE:VOLUME 5 ma wartość 0 (<= 0) i jest oznaczone na czerwono.
2026-02-20 15:57:16,649 | WARNING | pds_generator.gui.pdf_export | Data warning: Wiersz 4: PDS_DANE:VOLUME 6 ma wartość 0 (<= 0) i jest oznaczone na czerwono.
2026-02-20 15:57:16,649 | INFO | root | Counts: rows=9 tasks=1 processed=0 skipped=8
2026-02-20 15:57:16,650 | DEBUG | root | Progress indeterminate: False
2026-02-20 15:57:16,650 | INFO | root | Status: Generowanie PDF...
2026-02-20 15:57:16,651 | INFO | root | Generation started. Waiting for completion...
2026-02-20 15:57:23,963 | INFO | root | Counts: rows=None tasks=1 processed=1 skipped=None
2026-02-20 15:57:24,051 | INFO | root | Finished: Zakończono
2026-02-20 15:57:24,051 | INFO | root | INFO: Zakończono - Pliki zapisane w C:/TEST/PDS_GENERATOR\PDS
2026-02-20 15:57:24,051 | WARNING | root | WARNING: Uwaga - Wykryto ostrzeżenia jakości danych: 3. Szczegóły są dostępne w raporcie e-mail i logach.
2026-02-20 15:57:24,052 | INFO | root | Generation completion callback reached. Mail enabled=True status=success
2026-02-20 15:57:24,053 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-02-20 15:57:24,643 | DEBUG | urllib3.connectionpool | https://graph.microsoft.com:443 "POST /v1.0/users/k.bober@vivaldimeble.pl/sendMail HTTP/1.1" 202 0
2026-02-20 15:57:24,644 | INFO | pds_generator.gui.mailer | Generation report email sent to k.bober@wipmeb.pl
2026-02-20 15:57:24,645 | INFO | root | Mail report sent.
2026-02-20 15:57:24,645 | INFO | root | Finished without errors.
