2026-02-20 15:55:37,968 | INFO | root | Headless run started. Log: C:\_GitHub_\PDS-Generator_from_excel\logs\pds_headless_20260220_155537.txt
2026-02-20 15:55:37,969 | INFO | root | Config: C:\Users\k.bober\.pds_generator\config.json
2026-02-20 15:55:37,970 | INFO | root | Excel: C:/TEST/PDS_GENERATOR/LISTA_DANYCH_PDS.xlsx
2026-02-20 15:55:38,312 | INFO | root | Counts: rows=9 tasks=None processed=None skipped=None
2026-02-20 15:55:38,550 | INFO | pds_generator.gui.pdf_export | Tracking mode=excel; tracked_columns=57; cache_rows=0; excel_rows=0; changed_rows=0/9
2026-02-20 15:55:38,554 | INFO | root | INFO: Info - Brak zmian - wszystkie pliki PDF są aktualne.
2026-02-20 15:55:38,555 | INFO | root | Counts: rows=9 tasks=0 processed=0 skipped=9
2026-02-20 15:55:38,555 | INFO | root | Finished: Brak zmian
2026-02-20 15:55:38,555 | INFO | root | Generation completion callback reached. Mail enabled=True status=no_changes
2026-02-20 15:55:38,558 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-02-20 15:55:39,348 | DEBUG | urllib3.connectionpool | https://graph.microsoft.com:443 "POST /v1.0/users/k.bober@vivaldimeble.pl/sendMail HTTP/1.1" 202 0
2026-02-20 15:55:39,350 | INFO | pds_generator.gui.mailer | Generation report email sent to k.bober@wipmeb.pl
2026-02-20 15:55:39,351 | INFO | root | Mail report sent.
2026-02-20 15:55:39,351 | INFO | root | Generation did not start.
2026-02-20 15:55:39,351 | INFO | root | Finished without errors.
